inn,year,revenue,clear_profit,taxes,interest,ebit
7451384634,2021,389562.0,2745.0,686.0,6700.0,10131.0
7804406606,2024,398479.0,6165.0,1230.0,0.0,7395.0
7804406606,2023,311070.0,2177.0,1205.0,0.0,3382.0
7804406606,2022,898730.0,7073.0,2062.0,0.0,9135.0
7804406606,2021,642107.0,9132.0,2292.0,0.0,11424.0
6315643630,2023,0.0,0.0,0.0,0.0,0.0
6315643630,2022,26952.0,210.0,0.0,4386.0,4596.0
6315643630,2021,493063.0,2170.0,542.0,178.0,2890.0
9701126872,2024,237369.0,14139.0,-4715.0,12826.0,22250.0
9701126872,2023,98902.0,-139979.0,0.0,1.0,-139978.0
9701126872,2022,279742.0,-30263.0,-53.0,0.0,-30316.0
9701126872,2021,199504.0,10792.0,0.0,0.0,10792.0
3726004963,2024,22235.0,-3270.0,0.0,0.0,-3270.0
3726004963,2023,21255.0,530.0,0.0,0.0,530.0
3726004963,2022,19744.0,-183.0,0.0,0.0,-183.0
3726004963,2021,18377.0,738.0,0.0,0.0,738.0
6311146109,2024,48211.0,1.0,0.0,0.0,1.0
6311146109,2023,144294.0,2.0,0.0,0.0,2.0
6311146109,2022,189079.0,173.0,-170.0,0.0,3.0
6311146109,2021,67530.0,63.0,0.0,0.0,63.0
3808195726,2024,853766.0,7953.0,-1988.0,185.0,6150.0
3808195726,2023,1052813.0,6246.0,-1562.0,0.0,4684.0
3808195726,2022,540250.0,3984.0,-996.0,8.0,2996.0
3808195726,2021,318697.0,2174.0,-543.0,0.0,1631.0
7720375736,2024,0.0,677.0,87.0,0.0,764.0
7720375736,2023,0.0,229.0,0.0,0.0,229.0
7720375736,2022,0.0,-2663.0,295.0,0.0,-2368.0
7720375736,2021,0.0,-4413.0,210.0,0.0,-4203.0
6673244971,2024,286079.0,1825.0,-1364.0,0.0,461.0
6673244971,2023,439229.0,5733.0,-2930.0,0.0,2803.0
6673244971,2022,623558.0,10920.0,-5500.0,0.0,5420.0
6673244971,2021,345340.0,354.0,-820.0,0.0,-466.0
6452033370,2023,0.0,-202.0,0.0,0.0,-202.0
6452033370,2022,22535.0,12938.0,0.0,0.0,12938.0
6452033370,2021,18599.0,5464.0,0.0,0.0,5464.0
5835059525,2024,73316.0,6292.0,-1612.0,0.0,4680.0
5835059525,2023,58029.0,2069.0,-577.0,0.0,1492.0
5835059525,2022,47424.0,2779.0,-733.0,0.0,2046.0
5835059525,2021,48814.0,2328.0,-744.0,0.0,1584.0
6215013900,2024,228154.0,2792.0,-2346.0,0.0,446.0
6215013900,2023,241561.0,40271.0,-2290.0,0.0,37981.0
6215013900,2022,188319.0,3445.0,-2059.0,0.0,1386.0
6215013900,2021,160855.0,1807.0,-453.0,0.0,1354.0
2130142352,2024,176224.0,634.0,1558.0,0.0,2192.0
2130142352,2023,78867.0,412.0,1031.0,0.0,1443.0
2130142352,2022,99017.0,639.0,1382.0,0.0,2021.0
2130142352,2021,231296.0,876.0,1889.0,0.0,2765.0
2465303812,2024,29026.0,0.0,0.0,0.0,0.0
2465303812,2023,504965.0,-10440.0,0.0,0.0,-10440.0
2465303812,2022,674435.0,7629.0,1236.0,925.0,9790.0
2465303812,2021,326170.0,16595.0,1000.0,848.0,18443.0
7804541838,2024,26874.0,100.0,137.0,0.0,237.0
7804541838,2023,191564.0,245.0,208.0,0.0,453.0
7804541838,2022,24964.0,1179.0,337.0,0.0,1516.0
7804541838,2021,65342.0,981.0,-282.0,0.0,699.0
7412017260,2024,422084.0,14191.0,5960.0,1767.0,21918.0
7412017260,2023,336446.0,30419.0,3999.0,529.0,34947.0
7412017260,2022,232508.0,7846.0,3921.0,305.0,12072.0
7412017260,2021,240543.0,4816.0,992.0,408.0,6216.0
3804046547,2024,113193.0,5508.0,-1546.0,2.0,3964.0
3804046547,2023,99227.0,1740.0,-448.0,0.0,1292.0
3804046547,2022,77241.0,4984.0,-1359.0,897.0,4522.0
3804046547,2021,67362.0,5736.0,-1448.0,0.0,4288.0
7017409926,2024,315.0,-1975.0,0.0,0.0,-1975.0
7017409926,2023,10734.0,-4130.0,-55.0,0.0,-4185.0
7017409926,2022,19439.0,-2166.0,-330.0,31.0,-2465.0
7017409926,2021,24696.0,-213.0,-429.0,106.0,-536.0
7820310115,2024,0.0,-2645.0,0.0,0.0,-2645.0
7820310115,2023,24669.0,14050.0,-1561.0,0.0,12489.0
7820310115,2022,19864.0,-152673.0,0.0,0.0,-152673.0
7820310115,2021,546244.0,-11471253.0,0.0,0.0,-11471253.0
7716668320,2023,174370.0,-159650.0,0.0,0.0,-159650.0
7716668320,2022,669972.0,10359.0,-2764.0,0.0,7595.0
7716668320,2021,781528.0,13867.0,-8446.0,0.0,5421.0
7743136928,2024,821038.0,23020.0,-5531.0,5841.0,23330.0
7743136928,2023,673369.0,19019.0,-4890.0,3625.0,17754.0
7743136928,2022,613202.0,41630.0,-11071.0,0.0,30559.0
7743136928,2021,406837.0,36284.0,-9181.0,0.0,27103.0
9715360777,2024,208512.0,821.0,1109.0,14.0,1944.0
9715360777,2023,19456.0,44.0,59.0,62.0,165.0
9715360777,2022,75000.0,618.0,198.0,563.0,1379.0
9715360777,2021,158975.0,2130.0,457.0,217.0,2804.0
5047262392,2023,167607.0,385.0,-256.0,1.0,130.0
5047262392,2022,250877.0,51.0,-115.0,0.0,-64.0
3023005272,2025,0.0,-401.0,0.0,0.0,-401.0
3023005272,2024,200.0,-36631.0,0.0,0.0,-36631.0
3023005272,2023,0.0,-456.0,0.0,0.0,-456.0
3023005272,2022,553.0,-538.0,0.0,0.0,-538.0
3023005272,2021,80939.0,-18411.0,1052.0,1717.0,-15642.0
2721102595,2024,54157.0,656.0,-2164.0,0.0,-1508.0
2721102595,2023,76848.0,19545.0,-1076.0,0.0,18469.0
2721102595,2022,85442.0,-922.0,-609.0,0.0,-1531.0
2721102595,2021,86263.0,21743.0,0.0,0.0,21743.0
4027136246,2024,4057067.0,106545.0,-24777.0,99166.0,180934.0
4027136246,2023,1263663.0,62555.0,-16607.0,24888.0,70836.0
4027136246,2022,864140.0,30286.0,-8655.0,9653.0,31284.0
4027136246,2021,405427.0,12766.0,-3032.0,4377.0,14111.0
5407470383,2024,179700.0,8208.0,-2051.0,0.0,6157.0
5407470383,2023,275558.0,4682.0,-1192.0,434.0,3924.0
5407470383,2022,266955.0,2795.0,-701.0,1028.0,3122.0
5407470383,2021,122326.0,979.0,-240.0,314.0,1053.0
3664117957,2024,837320.0,23485.0,-6486.0,0.0,16999.0
3664117957,2023,313405.0,12070.0,-3212.0,0.0,8858.0
3664117957,2022,605634.0,9374.0,-2626.0,0.0,6748.0
3664117957,2021,488327.0,4433.0,-1508.0,0.0,2925.0
6623049767,2024,709789.0,1057.0,-693.0,2020.0,2384.0
6623049767,2023,385097.0,9038.0,-3775.0,1575.0,6838.0
6623049767,2022,487563.0,28.0,-1152.0,1271.0,147.0
6623049767,2021,344413.0,1860.0,-222.0,2010.0,3648.0
3448043612,2024,0.0,-727.0,-205.0,0.0,-932.0
3448043612,2023,0.0,12238.0,-149.0,0.0,12089.0
3448043612,2022,432.0,-1406.0,-180.0,0.0,-1586.0
3448043612,2021,15276.0,-8676.0,288.0,1861.0,-6527.0
2540000859,2024,0.0,0.0,0.0,0.0,0.0
2540000859,2023,14560.0,88.0,22.0,0.0,110.0
2540000859,2022,151927.0,1070.0,268.0,0.0,1338.0
2540000859,2021,275806.0,1849.0,462.0,0.0,2311.0
9721045011,2023,0.0,0.0,0.0,0.0,0.0
9721045011,2022,60723.0,1225.0,306.0,0.0,1531.0
9721045011,2021,279901.0,5227.0,1307.0,0.0,6534.0
3123180528,2024,47651.0,42467.0,4538.0,0.0,47005.0
3123180528,2023,33629.0,30702.0,1303.0,0.0,32005.0
3123180528,2022,31455.0,25126.0,1127.0,0.0,26253.0
3123180528,2021,49015.0,38316.0,1043.0,0.0,39359.0
3327838484,2024,137329.0,21466.0,5482.0,0.0,26948.0
3327838484,2023,10672.0,-1947.0,2480.0,0.0,533.0
3327838484,2022,7873.0,96.0,0.0,0.0,96.0
3327838484,2021,2700.0,576.0,56.0,0.0,632.0
105077184,2024,166609.0,283.0,284.0,10638.0,11205.0
105077184,2023,639349.0,2389.0,719.0,0.0,3108.0
105077184,2022,537469.0,3821.0,2635.0,16983.0,23439.0
105077184,2021,511093.0,1000.0,250.0,6325.0,7575.0
7804166993,2024,2125.0,-718198.0,-35.0,961.0,-717272.0
7804166993,2023,16798.0,36.0,-278.0,0.0,-242.0
7804166993,2022,517109.0,129.0,-1565.0,0.0,-1436.0
7804166993,2021,775498.0,3069.0,-1675.0,216.0,1610.0
2543010693,2024,0.0,-2174.0,0.0,542.0,-1632.0
2543010693,2023,0.0,-3692.0,0.0,0.0,-3692.0
2543010693,2022,175384.0,-91253.0,0.0,672.0,-90581.0
2543010693,2021,137371.0,-265287.0,112.0,1936.0,-263239.0
7714957479,2024,3729950.0,200311.0,-72993.0,116862.0,244180.0
7714957479,2023,2531741.0,295958.0,-75290.0,16348.0,237016.0
7714957479,2022,1683695.0,71640.0,-18560.0,248.0,53328.0
7714957479,2021,2712979.0,88355.0,-22290.0,14835.0,80900.0
2465300152,2024,170132.0,3963.0,-943.0,0.0,3020.0
2465300152,2023,126911.0,1452.0,-344.0,0.0,1108.0
2465300152,2022,52402.0,1006.0,-250.0,0.0,756.0
2465300152,2021,77993.0,1574.0,-393.0,0.0,1181.0
6670476678,2024,1400661.0,83976.0,-24401.0,0.0,59575.0
6670476678,2023,1769672.0,36636.0,-12292.0,2293.0,26637.0
6670476678,2022,469409.0,4664.0,-1550.0,50.0,3164.0
6670476678,2021,372225.0,2223.0,-851.0,471.0,1843.0
278926443,2024,294040.0,519.0,-529.0,0.0,-10.0
278926443,2023,630960.0,-7141.0,972.0,0.0,-6169.0
278926443,2022,1008273.0,4981.0,-998.0,0.0,3983.0
278926443,2021,1057454.0,4791.0,-1467.0,0.0,3324.0
7413014488,2024,107473.0,49533.0,5658.0,0.0,55191.0
7413014488,2023,109111.0,45908.0,8524.0,0.0,54432.0
7413014488,2022,97688.0,51512.0,5514.0,0.0,57026.0
7413014488,2021,100021.0,43215.0,2955.0,0.0,46170.0
278970611,2024,294612.0,34428.0,2584.0,30914.0,67926.0
278970611,2023,236829.0,84798.0,2388.0,124.0,87310.0
278970611,2022,128417.0,14557.0,2569.0,0.0,17126.0
1212004658,2024,24725.0,85.0,-288.0,0.0,-203.0
1212004658,2023,27851.0,2260.0,-296.0,0.0,1964.0
1212004658,2022,12352.0,1584.0,0.0,0.0,1584.0
1212004658,2021,14091.0,17.0,0.0,0.0,17.0
2461041228,2024,303226.0,9656.0,0.0,120.0,9776.0
2461041228,2023,71722.0,-9657.0,0.0,118.0,-9539.0
2461041228,2022,99165.0,117.0,0.0,43.0,160.0
2461041228,2021,58372.0,14298.0,0.0,79.0,14377.0
5406982597,2024,56958.0,1887.0,-210.0,0.0,1677.0
5406982597,2023,27893.0,-5479.0,-71.0,0.0,-5550.0
5406982597,2022,29070.0,-23573.0,0.0,0.0,-23573.0
5406982597,2021,61139.0,-1891.0,-36.0,0.0,-1927.0
7703307101,2024,268920.0,15625.0,-3906.0,107.0,11826.0
7703307101,2023,217097.0,1961.0,-761.0,86.0,1286.0
7703307101,2022,144294.0,1841.0,-460.0,0.0,1381.0
7703307101,2021,87047.0,562.0,-140.0,0.0,422.0
5501201250,2024,356067.0,3523.0,1208.0,345.0,5076.0
5501201250,2023,191018.0,1568.0,392.0,0.0,1960.0
5501201250,2022,356425.0,15187.0,2438.0,0.0,17625.0
5501201250,2021,270191.0,2988.0,747.0,0.0,3735.0
7806376330,2024,287345.0,-41152.0,-4347.0,0.0,-45499.0
7806376330,2023,269468.0,4892.0,-1538.0,0.0,3354.0
7806376330,2022,284270.0,3095.0,-1384.0,0.0,1711.0
7806376330,2021,300839.0,25193.0,-3363.0,0.0,21830.0
3711018459,2024,67220.0,-11628.0,672.0,0.0,-10956.0
3711018459,2023,78050.0,8769.0,1547.0,0.0,10316.0
3711018459,2022,98308.0,17347.0,3063.0,0.0,20410.0
3711018459,2021,38230.0,2209.0,390.0,0.0,2599.0
3906360311,2024,1018111.0,83449.0,-4927.0,1743.0,80265.0
3906360311,2023,1047267.0,30117.0,-1180.0,896.0,29833.0
3906360311,2022,250725.0,-43740.0,0.0,461.0,-43279.0
3906360311,2021,267750.0,14911.0,0.0,0.0,14911.0
3257047831,2024,979850.0,46055.0,-7559.0,0.0,38496.0
3257047831,2023,449352.0,25477.0,-2941.0,0.0,22536.0
3257047831,2022,219310.0,-17746.0,0.0,0.0,-17746.0
3257047831,2021,205938.0,1723.0,-192.0,0.0,1531.0
4345374340,2024,44280.0,13168.0,1328.0,0.0,14496.0
4345374340,2023,16384.0,31.0,1694.0,0.0,1725.0
4345374340,2022,44500.0,14399.0,1420.0,0.0,15819.0
4345374340,2021,60905.0,31693.0,2025.0,0.0,33718.0
6503014265,2024,0.0,-564.0,0.0,0.0,-564.0
6503014265,2023,0.0,-512.0,0.0,0.0,-512.0
6503014265,2022,0.0,-16579.0,36.0,0.0,-16543.0
6503014265,2021,198914.0,64831.0,-1521.0,0.0,63310.0
6658500701,2024,419579.0,4414.0,1343.0,2177.0,7934.0
6658500701,2023,295991.0,722.0,181.0,2177.0,3080.0
6658500701,2022,393018.0,594.0,434.0,2199.0,3227.0
6658500701,2021,240966.0,395.0,130.0,18.0,543.0
7724502181,2024,29409.0,-486984.0,0.0,0.0,-486984.0
7724502181,2023,69780.0,-347955.0,0.0,0.0,-347955.0
7724502181,2022,8283.0,-38233.0,9408.0,239.0,-28586.0
7724502181,2021,338486.0,-902713.0,-161203.0,42.0,-1063874.0
2372003125,2024,110751.0,-78231.0,127.0,0.0,-78104.0
2372003125,2023,58935.0,-18863.0,75.0,0.0,-18788.0
2372003125,2022,76145.0,14828.0,-50.0,0.0,14778.0
2372003125,2021,10579.0,1116.0,-43.0,0.0,1073.0
5024168072,2024,1173767.0,9408.0,-8314.0,0.0,1094.0
5024168072,2023,2237141.0,26169.0,-7598.0,1907.0,20478.0
5024168072,2022,780474.0,6762.0,-1690.0,13689.0,18761.0
5024168072,2021,1275716.0,26761.0,-6691.0,18489.0,38559.0
7224080206,2024,268157.0,42412.0,2641.0,1561.0,46614.0
7224080206,2023,191263.0,9800.0,1966.0,818.0,12584.0
7224080206,2022,106099.0,12338.0,1046.0,0.0,13384.0
7224080206,2021,3094.0,1204.0,46.0,0.0,1250.0
2724122166,2024,30658.0,-775.0,-308.0,0.0,-1083.0
2724122166,2023,34685.0,-3040.0,-391.0,0.0,-3431.0
2724122166,2022,44434.0,-499.0,-445.0,0.0,-944.0
2724122166,2021,46447.0,2373.0,-468.0,0.0,1905.0
9102020764,2024,28547.0,-7884.0,-1286.0,0.0,-9170.0
9102020764,2023,24855.0,-2519.0,-271.0,0.0,-2790.0
9102020764,2022,88517.0,-9870.0,-630.0,0.0,-10500.0
9102020764,2021,103736.0,-2640.0,-168.0,0.0,-2808.0
1655470231,2022,578933.0,1720.0,-468.0,0.0,1252.0
5262143238,2024,32813.0,-3592.0,0.0,1648.0,-1944.0
5262143238,2023,28098.0,-651.0,0.0,922.0,271.0
5262143238,2022,68646.0,107.0,0.0,2598.0,2705.0
5262143238,2021,179491.0,161.0,-145.0,3590.0,3606.0
2308238465,2024,0.0,-892.0,101.0,0.0,-791.0
2308238465,2023,0.0,-8186.0,15.0,0.0,-8171.0
2308238465,2022,194607.0,31071.0,13015.0,337.0,44423.0
2308238465,2021,164969.0,3550.0,2000.0,417.0,5967.0
1515921879,2024,147087.0,-9524.0,-5764.0,0.0,-15288.0
1515921879,2023,387467.0,-10273.0,-2187.0,337.0,-12123.0
1515921879,2022,441389.0,11746.0,-16651.0,0.0,-4905.0
1515921879,2021,239347.0,11411.0,0.0,25.0,11436.0
6678099615,2025,0.0,-3339.0,0.0,0.0,-3339.0
6678099615,2024,0.0,-3093.0,0.0,0.0,-3093.0
6678099615,2023,4943.0,-5644.0,0.0,0.0,-5644.0
6678099615,2022,208450.0,-485.0,-708.0,0.0,-1193.0
6678099615,2021,489727.0,7494.0,-1874.0,0.0,5620.0
2366020718,2024,500.0,117.0,48.0,0.0,165.0
2366020718,2023,4051.0,91.0,22.0,0.0,113.0
2366020718,2022,26967.0,1246.0,311.0,0.0,1557.0
2366020718,2021,29097.0,38.0,-20.0,0.0,18.0
5047169450,2024,10021.0,146.0,36.0,0.0,182.0
5047169450,2023,32965.0,1808.0,43.0,0.0,1851.0
5047169450,2022,129135.0,1566.0,-392.0,0.0,1174.0
5047169450,2021,126397.0,4734.0,0.0,0.0,4734.0
6324081498,2024,1445745.0,2347.0,-1153.0,0.0,1194.0
6324081498,2023,1727498.0,4922.0,-2646.0,939.0,3215.0
6324081498,2022,1381946.0,-1625.0,-2411.0,270.0,-3766.0
6324081498,2021,840991.0,12982.0,-1032.0,0.0,11950.0
1658206919,2024,35887.0,127.0,0.0,1672.0,1799.0
1658206919,2023,22113.0,428.0,-107.0,0.0,321.0
1658206919,2022,273040.0,2404.0,-601.0,0.0,1803.0
1658206919,2021,486723.0,3476.0,-870.0,0.0,2606.0
7716560101,2021,40236.0,-12565.0,7181.0,0.0,-5384.0
6168057270,2024,0.0,3692.0,825.0,0.0,4517.0
6168057270,2023,42.0,-12334.0,22251.0,0.0,9917.0
6168057270,2022,671.0,-155523.0,0.0,0.0,-155523.0
6168057270,2021,9634.0,-47561.0,-88.0,2996.0,-44653.0
7202151894,2024,3859486.0,529495.0,-134605.0,320.0,395210.0
7202151894,2023,2431314.0,276997.0,-86382.0,0.0,190615.0
7202151894,2022,1767903.0,198318.0,-40770.0,0.0,157548.0
7202151894,2021,1044684.0,58601.0,-5029.0,0.0,53572.0
5030053993,2022,100125.0,24.0,-732.0,652.0,-56.0
5030053993,2021,232528.0,14232.0,2044.0,415.0,16691.0
7724843738,2024,0.0,0.0,0.0,0.0,0.0
7724843738,2023,0.0,0.0,0.0,0.0,0.0
7724843738,2021,46791.0,205.0,-51.0,0.0,154.0
2320121110,2024,92208.0,9.0,-3.0,356.0,362.0
2320121110,2023,183286.0,1.0,-1.0,0.0,0.0
2320121110,2022,1034005.0,649.0,-162.0,0.0,487.0
2320121110,2021,600452.0,1349.0,-337.0,0.0,1012.0
9718077983,2024,0.0,-43278.0,-371.0,44720.0,1071.0
9718077983,2023,0.0,-76270.0,464.0,-60398.0,-136204.0
9718077983,2022,0.0,-105042.0,113.0,104569.0,-360.0
9718077983,2021,902076.0,-168304.0,12996.0,124544.0,-30764.0
3812132278,2024,90306.0,22056.0,1311.0,0.0,23367.0
3812132278,2023,46825.0,253.0,1089.0,0.0,1342.0
3812132278,2022,48155.0,-1804.0,828.0,0.0,-976.0
3812132278,2021,34436.0,721.0,573.0,0.0,1294.0
7806557706,2024,180216.0,82997.0,-6513.0,7002.0,83486.0
7806557706,2023,121947.0,72827.0,4903.0,4486.0,82216.0
7806557706,2022,79629.0,38540.0,15583.0,1768.0,55891.0
7806557706,2021,163602.0,75857.0,7747.0,655.0,84259.0
7804553054,2024,62050.0,192.0,102.0,28.0,322.0
7804553054,2023,273821.0,682.0,187.0,0.0,869.0
7804553054,2022,31887.0,814.0,211.0,0.0,1025.0
7804553054,2021,18219.0,42.0,41.0,0.0,83.0
3528314628,2024,226406.0,2902.0,-725.0,0.0,2177.0
3528314628,2023,545068.0,5368.0,-1364.0,0.0,4004.0
3528314628,2022,176896.0,3223.0,-847.0,0.0,2376.0
3528314628,2021,246990.0,7637.0,-2000.0,0.0,5637.0
5752038105,2024,134324.0,1856.0,-561.0,0.0,1295.0
5752038105,2023,102530.0,527.0,-133.0,0.0,394.0
5752038105,2022,83918.0,1143.0,-293.0,0.0,850.0
5752038105,2021,134223.0,824.0,-246.0,0.0,578.0
7536113947,2024,0.0,421.0,-47.0,134.0,508.0
7536113947,2023,171.0,-1304.0,0.0,890.0,-414.0
7536113947,2022,18214.0,-11213.0,0.0,2032.0,-9181.0
7536113947,2021,65645.0,-3646.0,0.0,1936.0,-1710.0
1656052501,2024,190205.0,8878.0,1488.0,459.0,10825.0
1656052501,2023,234421.0,9393.0,2583.0,355.0,12331.0
1656052501,2022,226112.0,12445.0,3163.0,60.0,15668.0
1656052501,2021,304359.0,15258.0,3749.0,0.0,19007.0
3808276414,2024,243517.0,27446.0,2442.0,0.0,29888.0
3808276414,2023,244598.0,6530.0,2417.0,0.0,8947.0
3808276414,2022,179510.0,21960.0,1735.0,7.0,23702.0
7726737541,2024,940252.0,324.0,-2428.0,16500.0,14396.0
7726737541,2023,1456750.0,1363.0,263.0,16500.0,18126.0
7726737541,2022,920263.0,-8894.0,263.0,16500.0,7869.0
7726737541,2021,667174.0,-63048.0,11816.0,17094.0,-34138.0
4703156697,2024,950369.0,4058.0,-1015.0,423.0,3466.0
4703156697,2023,0.0,0.0,0.0,0.0,0.0
4703156697,2022,668452.0,321.0,-1076.0,2281.0,1526.0
4703156697,2021,454514.0,3151.0,-1037.0,2378.0,4492.0
5031044617,2024,438689.0,26303.0,-6575.0,0.0,19728.0
5031044617,2023,491227.0,28438.0,-7109.0,0.0,21329.0
5031044617,2022,416734.0,11553.0,-2888.0,0.0,8665.0
5031044617,2021,234348.0,4598.0,-1149.0,0.0,3449.0
5044095337,2024,1914318.0,11548.0,-15004.0,995.0,-2461.0
5044095337,2023,2615695.0,910080.0,-235848.0,3448.0,677680.0
5044095337,2022,1831090.0,105762.0,-84663.0,119.0,21218.0
5044095337,2021,721574.0,1953.0,-2477.0,2155.0,1631.0
7743357483,2024,68865.0,6739.0,1609.0,2.0,8350.0
7743357483,2023,194385.0,3410.0,853.0,453.0,4716.0
7743357483,2022,128694.0,8850.0,2213.0,51.0,11114.0
7743357483,2021,184140.0,2277.0,567.0,100.0,2944.0
725005013,2024,467783.0,6247.0,-1561.0,0.0,4686.0
725005013,2023,507504.0,3934.0,-1108.0,0.0,2826.0
725005013,2022,281128.0,4514.0,-360.0,0.0,4154.0
725005013,2021,133590.0,683.0,-171.0,0.0,512.0
2310159404,2024,502736.0,1261.0,-315.0,0.0,946.0
2310159404,2023,424267.0,1189.0,-297.0,0.0,892.0
2310159404,2022,358809.0,680.0,-170.0,0.0,510.0
2310159404,2021,110854.0,430.0,-107.0,0.0,323.0
7726363977,2023,79752.0,2050.0,513.0,0.0,2563.0
7726363977,2022,30721.0,522.0,131.0,0.0,653.0
7726363977,2021,220047.0,6702.0,1675.0,0.0,8377.0
7708737877,2024,322597.0,4873.0,-1218.0,0.0,3655.0
7708737877,2023,206701.0,3109.0,-777.0,0.0,2332.0
7708737877,2022,117085.0,1656.0,-414.0,0.0,1242.0
7708737877,2021,99684.0,1821.0,-455.0,0.0,1366.0
7715432964,2024,2351277.0,6631.0,-1177.0,624.0,6078.0
7715432964,2023,1451264.0,1080.0,-3953.0,0.0,-2873.0
7715432964,2022,1907097.0,7422.0,-2396.0,3398.0,8424.0
7715432964,2021,886593.0,12268.0,-3201.0,1578.0,10645.0
5903061003,2024,132154.0,-7490.0,-4258.0,0.0,-11748.0
5903061003,2023,77727.0,-7280.0,-1210.0,0.0,-8490.0
5903061003,2022,163061.0,-2768.0,0.0,0.0,-2768.0
5903061003,2021,140286.0,-58111.0,0.0,0.0,-58111.0
7702644859,2024,0.0,-2623.0,0.0,0.0,-2623.0
7702644859,2023,0.0,0.0,0.0,0.0,0.0
7702644859,2022,270346.0,7643.0,-1037.0,0.0,6606.0
7702644859,2021,355888.0,13893.0,-3855.0,0.0,10038.0
7728504983,2022,179788.0,2878.0,719.0,5360.0,8957.0
7728504983,2021,171784.0,5373.0,1286.0,255.0,6914.0
6230084302,2024,0.0,-430.0,-9.0,0.0,-439.0
6230084302,2023,0.0,-2220.0,-100.0,0.0,-2320.0
6230084302,2022,3196.0,-2722.0,-167.0,0.0,-2889.0
6230084302,2021,14091.0,-2417.0,-498.0,0.0,-2915.0
7725341843,2024,0.0,0.0,0.0,0.0,0.0
7725341843,2023,0.0,0.0,0.0,0.0,0.0
3912014648,2024,276660.0,13263.0,3980.0,0.0,17243.0
3912014648,2023,229617.0,-34890.0,3386.0,0.0,-31504.0
3912014648,2022,168681.0,44970.0,2912.0,0.0,47882.0
3912014648,2021,213054.0,119361.0,2369.0,0.0,121730.0
4218002300,2024,46057.0,1686.0,0.0,0.0,1686.0
4218002300,2023,156404.0,-1791.0,-1116.0,0.0,-2907.0
4218002300,2022,150710.0,4463.0,-1988.0,0.0,2475.0
4218002300,2021,114010.0,4968.0,-1242.0,0.0,3726.0
7703779810,2024,184017.0,726.0,94.0,570.0,1390.0
7703779810,2023,79908.0,3041.0,422.0,201.0,3664.0
7703779810,2022,229642.0,2472.0,668.0,361.0,3501.0
7703779810,2021,75469.0,3101.0,376.0,103.0,3580.0
3326005514,2024,23266.0,260.0,483.0,0.0,743.0
3326005514,2023,19118.0,90.0,201.0,0.0,291.0
3326005514,2022,25040.0,152.0,245.0,0.0,397.0
3326005514,2021,20689.0,2536.0,211.0,15.0,2762.0
7733584430,2023,18826.0,82.0,-21.0,0.0,61.0
7733584430,2022,13029.0,168.0,-42.0,0.0,126.0
7733584430,2021,45779.0,589.0,-148.0,0.0,441.0
7704485097,2022,664188.0,3115.0,915.0,0.0,4030.0
7704485097,2021,1043389.0,3907.0,1051.0,0.0,4958.0
5031077796,2024,899627.0,4817.0,531.0,37442.0,42790.0
5031077796,2023,820434.0,6863.0,-4914.0,15709.0,17658.0
5031077796,2022,811892.0,28684.0,-8560.0,4609.0,24733.0
5031077796,2021,833259.0,18258.0,-6509.0,2807.0,14556.0
7724335558,2024,210463.0,2721.0,-3028.0,0.0,-307.0
7724335558,2023,190691.0,4398.0,-1117.0,0.0,3281.0
7724335558,2022,129303.0,2164.0,-688.0,0.0,1476.0
7724335558,2021,84789.0,4099.0,-667.0,0.0,3432.0
7814129214,2024,475592.0,984.0,1143.0,2426.0,4553.0
7814129214,2023,464355.0,4920.0,1076.0,198.0,6194.0
7814129214,2022,422125.0,28341.0,11357.0,0.0,39698.0
7814129214,2021,312483.0,37284.0,9409.0,0.0,46693.0
7727757678,2024,362982.0,-17663.0,-1414.0,0.0,-19077.0
7727757678,2023,542490.0,3706.0,-1424.0,0.0,2282.0
7727757678,2022,212025.0,2844.0,-577.0,0.0,2267.0
7727757678,2021,533608.0,3036.0,-909.0,0.0,2127.0
1660242336,2024,25988.0,20.0,-5.0,0.0,15.0
1660242336,2023,151197.0,590.0,-148.0,0.0,442.0
1660242336,2022,666806.0,7638.0,0.0,0.0,7638.0
1660242336,2021,304212.0,1358.0,0.0,0.0,1358.0
2537077410,2024,709587.0,142.0,36.0,0.0,178.0
2537077410,2022,0.0,0.0,0.0,0.0,0.0
2537077410,2021,1706515.0,189.0,48.0,0.0,237.0
4632173132,2025,187986.0,710.0,-169.0,0.0,541.0
4632173132,2024,88188.0,185.0,0.0,0.0,185.0
4632173132,2023,29484.0,20.0,0.0,0.0,20.0
4632173132,2022,76202.0,3412.0,-5134.0,219.0,-1503.0
4632173132,2021,99401.0,2926.0,5014.0,963.0,8903.0
7708650023,2024,10760.0,301.0,424.0,0.0,725.0
7708650023,2023,12960.0,2365.0,442.0,0.0,2807.0
7708650023,2022,15125.0,-400.0,434.0,0.0,34.0
7708650023,2021,20300.0,-2905.0,695.0,0.0,-2210.0
7729780129,2024,752728.0,19002.0,5366.0,0.0,24368.0
7729780129,2023,485305.0,13366.0,3341.0,5.0,16712.0
7729780129,2022,653302.0,17809.0,4452.0,33.0,22294.0
7729780129,2021,348512.0,11562.0,2869.0,9.0,14440.0
6154113365,2022,64589.0,-5647.0,638.0,0.0,-5009.0
6154113365,2021,0.0,0.0,0.0,0.0,0.0
2902070169,2024,2456359.0,18543.0,-5957.0,0.0,12586.0
